SMILES,pIC50,mol,num_atoms,logP
CN1C(=O)CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311a8f0>,23,3.062000000000001
COc1cccc(C=O)c1O,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a29925e0>,11,1.2132999999999998
O=[N+]([O-])OCCOCCO[N+](=O)[O-],,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1d90>,13,-0.5804
CCC(O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a324a030>,23,4.083800000000004
CN(c1[nH]cnc2nccc1-2)C1CC(NS(=O)(=O)N2CC3CC(C2)O3)C1,5.94,<rdkit.Chem.rdchem.Mol object at 0x7f59a2938dd0>,26,0.1842000000000003
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a328c820>,24,2.52992
Cc1cccc(C(=O)N(C)C)c1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a321b760>,12,1.69682
Nc1cc([N+](=O)[O-])ccc1O,0.13,<rdkit.Chem.rdchem.Mol object at 0x7f59a297f060>,11,0.8825999999999998
COc1ccccc1N1CCNCC1,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a32759a0>,14,1.1047999999999998
CSc1ncc(-c2cnc3[nH]ccc3n2)c(NC2CCCN(S(C)(=O)=O)C2)n1,9.86,<rdkit.Chem.rdchem.Mol object at 0x7f59a2966340>,28,1.9726999999999997
Brc1ccc(Br)c(N=C2NCCN2)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a312aa40>,14,2.3919
CC1(C)CCC(c2ccccc2)(N2CCCCC2)CC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a40b0>,20,4.968000000000004
O=[N+]([O-])c1cccc(Cl)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a298c970>,10,2.2482000000000006
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(O)CO)CC3OC1CC(N2CCOCC2C#N)C(O)C(C)O1,0.87,<rdkit.Chem.rdchem.Mol object at 0x7f59a32ba5e0>,46,0.0587799999999994
NC(=O)c1cccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3121e00>,22,2.2335000000000003
CCCCCCCCCC(C)=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2988f90>,12,3.716100000000002
Cc1nc(C#N)c(C#N)nc1Cl,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a4040>,12,1.18178
Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29d6e30>,17,5.144700000000002
COc1ccc(C2Cc3cc(OC(=O)C(C)(C)C)ccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3139af0>,36,3.8129000000000026
O=C(O)COc1cccc2ccccc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29d3760>,15,2.3032000000000004
CCOc1ccc(C=CC(C)=O)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3277bc0>,14,2.687500000000001
CC1(C)C=Cc2ccccc2O1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29ce9d0>,12,2.870800000000001
Nc1cccc2ncccc12,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29aa030>,11,1.817
O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a298a420>,19,5.133000000000001
COC(=O)c1nccnc1C(=O)OC,0.89,<rdkit.Chem.rdchem.Mol object at 0x7f59a32436f0>,14,0.0497999999999999
CON(C)C(=O)Nc1ccc(NS(C)(=O)=O)cc1,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a32b86d0>,18,1.0832000000000002
CC(C)=CC1C(C(=O)OCc2cccc(I)c2)C1(C)C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3105f50>,20,4.572800000000004
CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)CNC(=O)c3ccccc3)C(C)=C1C2(C)C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3119d20>,56,1.9944000000000008
COC(=O)C1CCCC(NC(=O)N(CCCl)N=O)C1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a30ff8b0>,19,1.65
O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(F)F,0.43,<rdkit.Chem.rdchem.Mol object at 0x7f59a32807b0>,20,0.3704
Cc1nccc2c1[nH]c1cc(O)ccc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299ceb0>,15,2.7301200000000003
O=Cc1ccc(O)c2ncccc12,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a311ace0>,13,1.7529
O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b6f10>,13,4.2084
CN(C)C1=NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a3267ca0>,18,1.7197
Nc1cccc(Cl)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a92a0>,9,2.575600000000001
Cc1cc2c(ccc3c(C)cc(=O)oc32)o1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313ff40>,16,3.1560400000000017
CC(C)=CCC1(C(C)(C)C)C(=O)NC(=O)NC1=O,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a32ec970>,18,1.7411999999999996
COc1ccc(C2Cc3c(ccc(Br)c3OC)N(CCN(C)C)C(=O)C2OC(C)=O)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3139850>,32,3.632500000000003
CCCCCc1cc(OCCCCN)c2c(c1)OC(C)(C)C1CC=C(C)CC21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32e2030>,28,6.147900000000006
CC(NC1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)nc3)n2)C(C#N)C1)C1CC1,6.17,<rdkit.Chem.rdchem.Mol object at 0x7f59a293adc0>,33,3.760880000000002
CC(=O)CC(=O)C(C)(C)C,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a3231fc0>,10,1.5807
C=C(C)C1CC=C(C=O)CC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a324bbc0>,11,2.4879000000000007
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,0.13,<rdkit.Chem.rdchem.Mol object at 0x7f59a298ceb0>,21,0.8768
COCN(C#N)C1CC(OC2CC(O)(C(C)=O)Cc3c(O)c4c(c(O)c32)C(=O)c2c(OC)cccc2C4=O)OC(C)C1O,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a32c8ac0>,43,1.4571800000000006
Brc1cccc(O[Si]23OCCN(CCO2)CCO3)c1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a32b19a0>,19,1.6424999999999998
Cc1nc2c3c(c(C(=O)NC4CCC4)cn2c1C)CCC(c1ccccc1)O3,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a31406d0>,28,4.2997400000000034
CC(=O)N1CCC(Nc2c(C(N)=O)cnc3[nH]ccc23)CC1,6.19,<rdkit.Chem.rdchem.Mol object at 0x7f59a293b290>,22,1.0846
C1OCOCO1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29880b0>,6,-0.0776999999999999
O=C(Nc1ccccc1)NC1CC(C(=O)O)Nc2cc(Cl)cc(Cl)c21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32e8dd0>,25,4.125000000000002
CSc1cccc2nc(N)nc(N)c12,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a32d84a0>,14,1.5160999999999998
NCC1(CC(=O)O)CCCCC1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a329b840>,12,1.3702999999999994
CN(N=Cc1ccc(Br)cc1)P(=O)(N1CC1)N1CC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32c5770>,19,2.4541000000000004
O=C(NC1CC1)c1cnn2ccc(N3CCCC3c3cc(F)cnc3CO)nc12,6.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a293aa40>,29,1.9894000000000005
CNNCc1ccc(C(=O)NC(C)C)cc1,0.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b1460>,16,1.0487999999999995
CCCCCCCCCCNC(=O)c1n[nH]c(C)c1[N+](=O)[O-],0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a310f8b0>,22,3.4968200000000014
N=c1ccn2c(n1)OC1C(O)C(CCl)OC12,,<rdkit.Chem.rdchem.Mol object at 0x7f59a311dd20>,16,-0.3793300000000001
CCOC(=O)CN(C(=O)CCl)c1ccccc1CC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a329b8b0>,19,2.383900000000001
CC(=O)Nc1ccc(Cl)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a321be60>,12,2.9518000000000004
Cn1c(=O)[nH]c2[nH]c(=O)[nH]c(=O)c21,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29aa420>,13,-1.7568
CC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a298aea0>,16,2.332000000000001
CC(C)OC(=O)CS(=O)(=O)c1ccc([N+](=O)[O-])cc1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a32e9460>,19,1.3201
CN1CCN(c2ccc(Nc3ncc4c(n3)CCN(c3cc(NC(=O)c5cccc(C(F)(F)F)c5)ccc3Cl)C4)cc2)CC1,8.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a295a6c0>,44,6.459200000000005
CC(=O)Nc1cc(Cl)cc(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a326f760>,12,2.9518000000000004
S=c1ssc2c1CCCCCC2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3285460>,12,4.198090000000002
Cc1cccc2c(N)cnnc12,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a32bb760>,12,1.52042
O=S(=O)(NC(=S)N1CCCCC1)c1cnccc1NC1CCCCCCC1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3146d50>,27,3.655500000000002
CC(CC(=O)O)n1nnc2ccccc21,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29b0eb0>,15,1.467
O=S(=O)(Nc1ccc(Cl)cc1Cl)C(F)(F)F,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a325eb20>,16,3.2549
O=NC1C=CC(=O)c2ccccc21,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3244eb0>,13,2.246600000000001
CC(C)(C)Nc1nc(=O)nc(N)[nH]1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a3105850>,13,-0.0425
CCCc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32d07b0>,24,4.314000000000004
Cc1cccc(C)c1CCc1cnc[nH]1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313d9a0>,15,2.8117400000000004
CNS(=O)(=O)C1CCN(S(=O)(=O)CC2CCC(N(C)c3[nH]cnc4nccc3-4)CC2)C1,7.61,<rdkit.Chem.rdchem.Mol object at 0x7f59a29526c0>,31,0.8578000000000015
CCOC(=O)CCN(Cc1ccccc1)SN(C)C(=O)ON=C(C)SC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32b0c80>,26,3.7698000000000023
CCCOc1ccc(Cc2cnc(N)nc2N)cc1OC,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32ad700>,21,2.0292
CC(CCC(=O)NCc1ccccc1)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32b5e00>,36,4.680500000000006
O=C(O)c1cccc(Cl)n1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a3257610>,10,1.4332
NC(=O)c1cccc2nc(N)nc(N)c12,,<rdkit.Chem.rdchem.Mol object at 0x7f59a32dc270>,15,-0.1069000000000001
CCCNCc1ccc(C)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a312fbc0>,12,2.4946200000000003
CCC[SiH](C)C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a324bf40>,6,1.8831
CN=C(NC#N)NCCCCc1ncccc1OC,0.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a3115070>,19,1.0589799999999994
CCCCCCN1CC(C(=O)OC)CC1=O,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a33e0>,16,1.5882
Cc1ccc2c(c1)C(NC(=O)CN1CCCC1)CO2,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a32cb290>,19,1.6405199999999998
O=C(O)COc1cccc(SC(F)(F)F)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a30faab0>,16,2.7619000000000007
O=[N+]([O-])c1cc(F)cc(F)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29cb760>,11,1.873
COc1ccc(O)c2ncccc12,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a328eb90>,13,1.949
CCCCNC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311a650>,31,3.250600000000002
CC(=O)Nc1c(C)cc(Br)cc1C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32d8200>,13,3.0243400000000014
Cc1ccc(-c2noc(C)n2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a328a880>,13,2.35344
Cc1cc(N)nc(C)n1,0.21,<rdkit.Chem.rdchem.Mol object at 0x7f59a299ba00>,9,0.6756399999999999
CCCN(CCC)C1CCOc2ccc(O)cc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32d58c0>,18,3.3378000000000023
Cc1cccc(Cl)c1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3271690>,9,3.301820000000001
CC(=O)O,0.81,<rdkit.Chem.rdchem.Mol object at 0x7f59a296ece0>,4,0.0908999999999999
OC1CCCCC1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a29862d0>,7,1.3114
CC(Nc1nc(Nc2cn(C)cn2)c2ccn(C)c2n1)c1ncc(F)cn1,7.57,<rdkit.Chem.rdchem.Mol object at 0x7f59a2951af0>,27,2.5476
CCOc1ccc(NC(=O)OC2CCCC2)cc1OCC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32d2c70>,21,3.975100000000003
Cc1cccc(Nc2sc(-c3ccccc3Cl)cc2C(N)=O)n1,7.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a2946490>,23,4.614420000000003
CC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(C(N)=O)C(C)C,0.68,<rdkit.Chem.rdchem.Mol object at 0x7f59a31065e0>,27,0.1685000000000016
CN(C)CC(=O)O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29bbe60>,7,-0.3674
Cc1c(N2CCCC2)c(=O)n(-c2ccccc2)c(=O)n1C,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a32705f0>,21,1.4448199999999998
NNC(=O)c1cccc([N+](=O)[O-])c1,0.63,<rdkit.Chem.rdchem.Mol object at 0x7f59a29abb50>,13,0.1982999999999997
CC(=O)c1ccc(Br)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a297f760>,10,2.651700000000001
CN(C)CCN1c2ccccc2Sc2ccccc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299f920>,19,3.850900000000003
CCOc1ccccc1OS(=O)(=O)NC(O)=Nc1nc(OC)cc(OC)n1,0.04,<rdkit.Chem.rdchem.Mol object at 0x7f59a32de2d0>,27,1.3514
Fc1cccc(CNc2ncnc3nc[nH]c23)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a31433e0>,18,2.1041
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a325dc40>,24,4.086300000000002
O=C(OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1)c1ccccc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a314e880>,29,3.410800000000002
N#CC1CC(N2CC3(CCC3)C2)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,6.92,<rdkit.Chem.rdchem.Mol object at 0x7f59a2944890>,34,4.463680000000003
c1ccc2c(c1)Cc1ccccc1-2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2976ce0>,13,3.2578000000000014
Cc1ccc(S(I)=C(N(C)C)N(C)C)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32c8740>,17,3.836820000000003
O=C1C(=C2Nc3ccccc3C2=O)Nc2ccccc21,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a299cb30>,20,2.8148
ClC1=C(Cl)C2C(C1Cl)C1(Cl)C(Cl)C(Cl)C2(Cl)C1(Cl)Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3126b90>,19,5.900100000000001
CCOc1ccc(NC(=O)OC)cc1OCC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32b6570>,17,2.662300000000001
OCCCCCCCNc1[nH]cnc2ncnc1-2,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a314d1c0>,18,1.6591999999999998
NC(=O)c1ccccc1F,0.12,<rdkit.Chem.rdchem.Mol object at 0x7f59a299a730>,10,0.9246
CC12CCC3C(CCC4(O)CC(O)CCC34C=O)C1(O)CCC2C1=CC(=O)OC1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a296f370>,29,1.8982
O=[N+]([O-])c1nc[nH]c1Br,0.08,<rdkit.Chem.rdchem.Mol object at 0x7f59a321bb50>,9,1.0803999999999998
CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a327f8b0>,24,5.458000000000003
O=S1(=O)CCCC1,0.64,<rdkit.Chem.rdchem.Mol object at 0x7f59a298eb90>,7,0.195
Cc1cn(C2CC(N=[N+]=N)C(CO)O2)c(=O)[nH]c1=S,0.39,<rdkit.Chem.rdchem.Mol object at 0x7f59a32cd930>,19,0.4130799999999998
N=C(N)NN=C1C=CC(=NNC(N)=O)C=C1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a32957e0>,16,-1.02423
CC(C)C(=O)CC(=O)C(C)C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32243c0>,11,1.8267
O=[N+]([O-])c1ccc(CCO)cc1,0.07,<rdkit.Chem.rdchem.Mol object at 0x7f59a2980190>,12,1.1296
CN(c1[nH]cnc2nccc1-2)C1CCC(CS(=O)(=O)N2CCCC(CO)C2)CC1,7.7,<rdkit.Chem.rdchem.Mol object at 0x7f59a2954350>,29,1.9385999999999997
CC(C)(C)OC(=O)N1CCC(c2cccc(Nc3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4n3)c2)CC1,8.72,<rdkit.Chem.rdchem.Mol object at 0x7f59a2961700>,39,5.657900000000005
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1C,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29a0190>,50,2.670700000000004
CC(=O)C=Cc1ccccc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32215b0>,12,2.942200000000001
O=CC=Cc1ccco1,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a29adcb0>,9,1.4917
CCCCNOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3112490>,21,2.0947
Cc1cccc(C)c1-c1cnc[nH]1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a313dbd0>,13,2.6935400000000005
C=CCOc1ccccc1OCC(CNC(C)C)OC(=O)CCCC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32ecac0>,25,3.730200000000002
CC(=O)NNC(=O)Nc1ccc(Br)cc1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a29d10e0>,15,1.6216999999999997
O=Cc1no[n+]([O-])c1-c1ccccc1,0.16,<rdkit.Chem.rdchem.Mol object at 0x7f59a32e5540>,14,0.7875000000000003
CCCCC(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,0.3,<rdkit.Chem.rdchem.Mol object at 0x7f59a32b23b0>,23,0.5229999999999999
CCCC(=NOCC)C1C(=O)CC2(CCCCC2C)OC1=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3110200>,22,3.260100000000002
C=C(C)C(=O)O,0.23,<rdkit.Chem.rdchem.Mol object at 0x7f59a2974900>,6,0.6471
CC(=O)c1ccncc1,0.05,<rdkit.Chem.rdchem.Mol object at 0x7f59a29bc3c0>,9,1.2842
NC(Cc1cnc[nH]1)C(=O)O,,<rdkit.Chem.rdchem.Mol object at 0x7f59a29705f0>,11,-0.6359000000000001
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a326bf40>,23,4.233520000000002
O=C(O)Cc1ccc(OCCCc2ccccc2)c(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32aa5e0>,21,3.978700000000004
CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a298ef10>,27,1.8737
O=C(OCC(=O)N1CCC1C(=O)O)c1ccccc1,0.3,<rdkit.Chem.rdchem.Mol object at 0x7f59a32d4c80>,19,0.5288999999999995
CC=C(C)C(=O)OC1CCN2CC=C(COC(=O)C(O)(C(C)OC)C(C)(C)O)C12,0.11,<rdkit.Chem.rdchem.Mol object at 0x7f59a29960a0>,29,0.9588000000000008
O=C1C=C(N2CCCCC2)CN1c1ccc(Cl)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3141460>,19,3.056400000000002
O=C(Nc1ccccc1)c1ccccc1I,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3143450>,16,3.5435000000000016
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2997060>,14,3.0869000000000018
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(O)CC65O)C4)OC3C)OC2C)CC(O)C1O,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a3256b20>,55,2.218100000000003
Oc1c(Cl)cccc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a2977450>,9,2.699
C#CCOc1c(Cl)cc(NC=NOCC#N)cc1Cl,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a311fa00>,19,2.900780000000001
Clc1cc(Cl)c2c(Cl)ccc(Cl)c2c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a326f840>,14,5.453400000000001
CCCCOc1ccc(C(=O)OCCN(C)C)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a310f6f0>,19,2.5839000000000008
CCNc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29d7f40>,19,2.5334000000000003
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N2CCOCC2C#N)C(O)C(C)O1,0.54,<rdkit.Chem.rdchem.Mol object at 0x7f59a32ba730>,46,0.2669799999999991
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29985f0>,25,3.251100000000002
CSc1ncc([N+](=O)[O-])n1C,0.09,<rdkit.Chem.rdchem.Mol object at 0x7f59a29c17e0>,11,1.0501999999999998
CC(=O)Nc1ccc(C(C)(C)C)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3220b30>,14,2.9425000000000017
CC=CCCCCC,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a321fa00>,8,3.142800000000002
COC(=O)Nc1cccc(F)c1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a32a4e40>,12,2.004
ClCCCCl,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2991a10>,5,1.8541
CCOC(=O)C1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a32b2d50>,21,2.798400000000001
O=C1CC(=O)N(Cc2ccccc2)C1,0.1,<rdkit.Chem.rdchem.Mol object at 0x7f59a326d620>,14,0.988
Cc1cccc([N+](=O)[O-])c1C,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a2975a80>,11,2.21164
O=Cc1ccc2c(c1)OCO2,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a298bca0>,11,1.2278
N#CCCOC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a314e490>,25,2.4840800000000014
O=C(Nc1ccccc1)Nc1ccc(Cl)c(Cl)c1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a29c7370>,18,4.637400000000001
CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CC4CC3CN4)nc21,0.03,<rdkit.Chem.rdchem.Mol object at 0x7f59a32d59a0>,26,1.5393
Clc1nc(-c2ccccc2)nc2ccccc12,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a3219150>,17,3.9502000000000015
O=Cc1ccc(Cl)cc1,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a29830d0>,9,2.1525
CC(=O)c1ccc(O)c2ncccc12,0.01,<rdkit.Chem.rdchem.Mol object at 0x7f59a311c820>,14,2.143
CC(C)NCC(O)COc1ccc(-c2nc(C(C)C)c[nH]2)cc1,0.0,<rdkit.Chem.rdchem.Mol object at 0x7f59a31011c0>,23,2.9378
CC(=O)Nc1cccc(F)c1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a2997a70>,11,1.7840999999999998
CCCC(C(N)=O)n1nnc2ccccc21,0.06,<rdkit.Chem.rdchem.Mol object at 0x7f59a32d4660>,16,1.2577999999999996
CSCC(=O)CN=O,0.21,<rdkit.Chem.rdchem.Mol object at 0x7f59a32d2570>,8,0.6849000000000001
OCCCCCc1ccccn1,0.02,<rdkit.Chem.rdchem.Mol object at 0x7f59a310c190>,12,1.7867
NNC(=O)c1ccnc(N)c1,,<rdkit.Chem.rdchem.Mol object at 0x7f59a3298970>,11,-0.7327000000000001
